order_id,products
3219869,27966 13176 39275 22035 40706 20632 15902 31371 42265 45763 36011 16254 30489 21137 47209 8277
3219885,21150 47119 18523 4957
3219941,49235 6274
3219972,33395 22028 43739 30633 26088
3220018,37984 5077 13176 4210
3220112,34050 45066 47766 36695 27521 9020 48953 46206 2846 48186 26209 34300 8518 10749 17429
3220173,11421 13176 10129 4232 36036 27086 38159 45013 17835 26558 30233 18362 4472 37276 22935 21137 11068 11046 27966 13870 9128 34942 365 36011 34817 47209 8532 26604 30245 35851 25948 47029 46252 42450 43154 14467 12276 5646 41315 44422 21616
3220287,7963 40706 5876 24838 30305
3220288,34126 18479 21903 26209
3220387,11520 24852 17225 13176 22963 38383 21903 43768 45007 41774 3872 24964 47156 31040 26209 10070 21137 17429 32747
3220393,8424 4605 24852 9825 13176 28934 47766 21903 45007 25890 26604 35547
3220396,21137 32655 29447
3220516,20788
3220529,None
3220543,None
3220558,2493 16900 5385 3126 7693 24891 1875 6631 4451
3220605,11869 36031 15541 45840 37266 34050 30808 27790 41220 8587 37377 25764 44799 10613 25985
3220656,10369 14633 21709 21949 33825 20114 39911 47766 28842 24964 42265 2480 7781 26209 41842 8518 26604
3220672,29020 10957 47031 36425 26209
3220679,None
3220718,43565 24852 43772 47145 25544 37311 44277 42736 9477 30389 45013 16234 39491 10837 41950 31015
3220722,None
3220726,24852 47626 20082
3220768,28387 24838 258 32655 34658 22115 2344
3220813,24852 15290 2748 5876 34243 21137 31883 8277
3220863,27966 47626 24489 18670 45535 16797 4920 43086 25890 26604
3220907,16249 6774 49349 5449 39475 43789 6644 34243 6137 21914 47875 39276 7064
3221006,10339 35914 29801 12212 49458 36735 35121 1194 33198
3221025,35958
3221090,20114
3221091,12581 36490 38944 39276 4274
3221120,17313 21903 9434 44371 33000
3221156,23288
3221179,None
3221182,8424 42265 31504 7781 27845 25824 2664 13198 43352 34134 49583 4793 10749 27966 45066 38293 2295 26604 14643 6046 4945 3874 46654 30949
3221249,47990 31081 28157
3221293,4675 432 21903 26620
3221305,48086 11520 45747 13176 42828 22035 35561 43122 21903 44533 2091 5959 28204 21137 47209 3896 35221 13646
3221413,None
3221437,38649 1406 15467 21508 2732 6235 38750 1744 5659 42265 24184 16825 17224
3221464,35761 27246
3221614,14999 11576 13176 7175 16234 42637 21927 30696 3308 45106 22025 48370 13848 36772 7781 27104 46616 19057 33198 15872
3221646,10673
3221667,49235 47626 17089 5794 14947 21472 38456
3221689,4605 24838 47766 47626
3221781,47977 28337 25330 37711
3221782,32605 20919 43772 35042 46201 9551 23785 46979 44142 1689 21330 25363 23341
3221830,35221 21709 44632 26620
3221832,31717 48679 5876 17794 26209 5450 8518 49175 35221 18362 21709 22935 21616 24964 27156 41259 21903 30391 37119 19446 30489 35989
3221873,27966
3221919,36620 35306 49610 26518 41387
3221979,48679 36968 42701 24852 24489 18849 5550 39877 22935 9839 5212 5456 44418 27966 1749 24964 35503 36070 10006 47766 30391 20082
3221986,13920 29778 34668 47144
3222004,16185 27663 45066 17794 21903 20995 21267 27845 30489 47630 9825
3222031,37980 40199 46149
3222050,13176 40706 8021 26209 39928 8518 1244 47626 25330 22935 21137 10749 46206 19678 27156 2361 28590 47209 5865 4163 48745 47766 19446 29487 3376 21616
3222106,16185 39993 37687 32134 18963 1360 12341
3222133,44746 30695 8898
3222170,14536 43933 38620 26456 17303 43076 28465 19019 27323 24024
3222215,18883 49235 2611 28535 32578
3222280,16953 20171 40232 6128 28993 21640 30731 35359 38160 21187 27698 19137 22249 33945 39832 1868
3222383,34358 6104 49621 6348 6532 27845 9839
3222414,41276 38511 27275
3222515,4562 37022 47766 27521 31228 31553 28204 18465 12395
3222516,41808 12087
3222593,13259 196
3222605,27344 12341 13176 2180 28553 42680 17915 24838 21903 17652 14702 23804 9101 36011 16083 21137 19677 4799 49075
3222612,None
3222642,32211 8048 4557 37687 39534 29735 28371 31805
3222748,39408 24852 16920 15424 1940 41602 39491 34047 22890
3222803,15290 24852 16349 42450 31683 30618 46586 46979 44142 33568 21253 24184 49683 47366
3222814,None
3222817,33065
3222866,14283 18894 13187 7039 34254 7969 32441 32912 40706 37131 38690 14947 35921 15718 8501 33198
3222879,12131
3222891,13176 33768
3222892,35914 10605 42265 7781 18465 46906 260 24852 37792 25 35108 13113 42536 21137 4844 1090 5640 27247 47209 38200 47144 30135 21903 39097 26915
3222930,36550 1194 24852 41165
3222937,24852 42508 46409 33065
3222979,27344 18362 22035 33768 22963 30391 2966 29370 27845 43086
3223073,39564 24852 33949
3223186,24852 49628 1069 20250 2469 35372 48171 26826 13679 44560 49279 19863 11826
3223309,25146 27845
3223441,47000 15424 45104 18998 45622
3223488,48364 21903 37646 10831 4210
3223532,10369
3223557,11520 13176 35914 38456 26209 5450 39928 47626 13062 39877 42526 8859 21137 39560 27966 18434 4462 47209 4799 2552 21903 44359 39984
3223561,21903 5025 25890
3223591,27966 47626 19660 24838 15872 21903 47766 33120 43955 12456 17948 47672 26604
3223816,31553 38689 6631 27845
3223860,26032 13176 23634 4274
3223900,42388 24852 5785 29611 16797 42495
3224081,2977 15947 39921 44100
3224099,21903 5025 47866 26553 27845 24235
3224159,6414 29873
3224251,13176 35628 45066 47766 27737 29307 47630 41787 4799 24184 39928 42585 49683 24954
3224257,13176 25020 20569 1112 49247 47766 36695 17183 28204 39178 31215 40198 46969 1244 23644 13646
3224308,13176 24024 25919 6835 41665 35951 30391 17027 14678 34578 3896 20738 20899 21137 5360 40310 9839 28476
3224334,26209 3957 24852 27966 47766
3224386,47766 49683 14218 5212
3224521,24852 47626 13176 40233 19272 21903 20119 48559 22935 39928 1663 48341
3224635,None
3224660,49235 47156 44632 21910
3224685,6541 47626 22298 11210 30830 46526 23293 7781 49381 8536 17316 25985 6188
3224742,48812 19660 46129 39275 22802 16539 21137
3224824,39877 11520
3224845,26209 20794 43295 5876 6287 21903 17333 18465 9839
3224866,28278 49235 45246 25332 13176 21230 33731 40469 42450 21109 19611 11782 38159 24561 21137
3224919,25093 15409 13176 36737 33000 26201 40709 41165 21775 29837 5134 34584 26209 1194 47209 486 33198 41950
3224921,15700 11520 34262 13176 24838 21903 42244 10551 22260 35221 7715
3224941,24852 15398 27845 24184 5450 22935 21137 43961 32655 19204 19816 26604 28985
3224961,49683
3225042,27548 46175 13176 34050 20345 40706 35951 21903 3957 15414 19169 47209 8382 28985
3225058,None
3225089,15290 23909 1069 17518 17616 7391 47141 28064 6340 7116 12149 32465 28745 2295 10749 49306 37443
3225108,24852 17600 48527 43772 43693 15208 46041 16797 22695 19604
3225140,13230 38760 6442 33026 30850 15153 31439 41488
3225168,12069 20995 10017 37029 44910 20082 47209
3225175,17131 34282 13176 22825 47209 41950
3225181,21709 27966 13176 48679 13249 40724 22963 21376 13829 26848 28156 32539 48109 42265 44359 9076 18465 30066 8277
3225250,30489 27344 24852 35887 23233 24385 47766 45007 29594 32433 43504 11777 36011 7781 16797 8518 5785
3225258,49235 21274 37637 37902
3225288,24852 47626 25705 47766 4920 21616
3225289,8424 26300 3856 3990 7930 5077 6789 33464 9076 23341
3225318,27344 24852 6852 4781 35613
3225379,30764 38768 13176 46516 35561
3225423,22124 4605 24852 17461 20114 17794 33787 14488 33754 28985
3225434,39097 35921 43565
3225484,6184
3225496,13176 42265 9076 30233 41844 28156 21137 47672 35167 45646 37646 38273 20995 48628 27156 38293 48595 16840 33043 39408 39275 21903 19446
3225522,48925 16848 47059
3225572,24852 14191 40571 20877 18019 38003
3225575,23909 13176 45596 2716 8204 22472 11258 14881 31640 21174 13083 45633 25146 10132 15902 16479 34243 24838 8990 29487 2732 33614 43961
3225663,2962 34479
3225779,14385 43298 46088 41131
3225799,23288 39863 21903 41330 12078
3225810,37335 47209 9825 40706
3225848,24852 48679 34358 43014 47626 17794 45007 46979 43789 26800 24184 26209 5818 25890 44632 35503 28985
3225856,1257 29650 22559 46847 19678 22307 1879 41220 22935 6361 27845 4799 41290 41950
3225889,49131 39619 24852 32691 43295 11712 35417 7156 12099 27156 17706 4920 12341 2344 8277
3225891,28199 17122 1069 24852
3225963,13870 7503 47144 35951 45645 10251 28204 39101 21846 13646
3225988,24852 44471 25330 25931 40469 40706 2732 46584 5194 8436 33754 48057
3226069,37 23909 33791 21225 20955 1405 27761 43409 21955 46817 45739
3226108,17316 13304 5025 12232 47357
3226120,49235 11821 23543 5876 24838 20995 27695 49383 27845 38689
3226153,44632 21050
3226288,21572 12078 3798 32971 9020 10310 17313 32455 28371 13032
3226300,18314 41330 21775 2533 21267 38772
3226338,11520 38164 16178 8859 34270 33198
3226343,None
3226372,25469 13230 4447 26348 30169 30307 41682 46676 30353
3226417,6878
3226509,19246 17352
3226628,31651 17207 4149
3226652,20711 5077
3226668,22788 39046 31210
3226681,29345 26388 43674 43845 2106 14875 10261 17924 33589 49610 19578
3226773,13733 23375 35594 27845
3226840,49520 35221
3226872,39619 43522 24852 40587 28458 12320 18128 34217 18205 37825 46654 24631 28079 45613 24195 26604
3226976,24489 5133 44359 34197 17706 22260 5785 48620
3226988,41665 2677
3227052,35376 24852 18534 22431 25869 45762 3512 12481 6187 5077 727 20152 1126 21115 43183 44475
3227056,None
3227133,4605 47626 1234 7877 5161 11777 28745 43961 5120 19057 581 26604
3227147,24852 47626 43295 18523
3227176,19660 13176 40427 31373 14678 33198 47209 18105
3227223,25718 24838 47766 31635
3227250,13176 21386 15741 46485 30639 42445 22935 7521 2913 32655 39328
3227269,31717 27966 39275 35628 38490 48364 21376 47766 27521 7054 1025 3952 33195 33787 14704 26209 27845 21137 4097 26604 23801
3227302,13176
3227313,11068 13176 34969 21903 30450 21137 47209
3227476,5015 24852 2361 35842 4797
3227492,47209 24852 3957
3227630,14929 17338 49111 48622 47621 30639 38689 10132
3227706,20114 21903 432 45603 9292 24184 46654 12341
3227736,15290 48679 13176 47626 34969 21903 2597 24964 46979 32446 34243 21137
3227797,30776 4486 13870 35756 27464 18027 40709 21903 47890 29270 13292 10749 329 2985
3227944,3061 24852 46402 35909 30095 4269 38247 5970 15386 19607 7751 29471 4137 8481 7407 25146 40490
3227966,738 24852 33055
3228011,25659 37646 17794 17484 47766 21903 38383 890 47900 24964 14218 26209 8518 49683 26604 28985
3228056,41544 42399 18689 35090 12315 18441 27531 7299 9284 19660 38383 1640 31225 6692 5449 32959 37208 14781 36216 1409 9480 31066 27156 19048 14267 35577 30489 7475 21616
3228062,8571 4724 5120 13176 4938 12341 31805
3228198,17461 13176 39275 43295 3464 5161 46616 27845 21137 47209 19057 6631 9839
3228220,24852 21927 45066 47766 28199 38275 26209 21137
3228224,35221 31964 44632 46235
3228330,37710 5971
3228340,21573 46562 43739 31422 13914 196 38928 6184 26348 2457 16974 13575 11759
3228357,29615 27845
3228401,49235 45445 13176 31404 34137 45884 22582 42342 11140 33120 36070 21137 38689 35221 28058
3228413,49235 24852 16185 33037 19348 20842 32227 45066 37334 2855 42340 18465 5363 6615
3228565,8424 24852 47626 43352 45066 33731 47766 21903 43394 46979 16797 23044 21616
3228679,32467
3228804,17461 11520 26209 10248 13176 35163 47766 27845
3228821,17600 32931 13176 28226 19906 23165 12258 4799 38944 28985
3228848,35053 196
3228959,9372 19660 16848 17789 44008 49201 12020 36510 5479 36389 13219 48957
3229061,24852 26683 20186 43352 6568 17027 40396 46979 28204 40849 27845 28058
3229066,49235 13176 30391 44533 32655 8277
3229071,25527 10761 9339 17600 35628 40706 36082 36011 26915 34163 7090 17835 23644
3229123,None
3229124,21543 16349 36011
3229133,24852 27966 37687 7806 3952 30233
3229135,11838 2054 6936
3229148,9808 24852 36587 47766 21137 47209 27307
3229223,4605 21938 21903 5612 12016 31553 29127 44359 35594 46049 10849 22849
3229385,20178 3957 14233 12341 13176
3229502,40897 13176 32971 43772 36186 28427 31954 11777 5077 29848 9076
3229505,48679 19348 14678 34126 5077 42265 35939 4920 26790 34448 41844 11481 44533 10017 11440 22935 21137 47672 38533 27966 13870 2081 20995 27662 6046 39732 24184
3229550,12099 24852 10957 44632 32331
3229603,39408 16714 45920 6184 41400 1 27839
3229618,39168 41844 43295 42828 5876 21405 49488 8053 10517 41220 3873 43789 18352 21137 41950
3229735,30591 32478 8048 13176 39275 10509 1729 16797 21137 19691
3229764,12606 29609 1688 28653 38620 42450 13944 17052 6128 37145 277 16797 25952 22551 9284
3229969,30489 15700 24852 47766 26209 16797
3230046,31717 28985 35629 10644 8670 34969 47890 35951 29073 26668 26648 24964 45535 18234 27104 47209 14992 21616
3230175,10473
3230254,31717 13176 5876 34137 28535 27065 48364 3957 5479 31553 5015 20608 25138
3230283,35649 35914 35496 44375 47209 22023
3230310,5479
3230334,24852 18534 23909 33504 46041 33756 49683 38158
3230425,48626 24852 39275
3230545,17568 41588 24852 43295
3230608,35221 33129
3230613,37524
3230617,1819 48679 4927 43192 21841 29195 22825 31737 30024 25138 24852 20113 22035 20127 19057 44632 28058 45007 45946 35535 20431 13646 18232 10246 33135 45276 23060
3230635,47626 13176 31477 3020 7936 29506 47526 21376 34217 37524 24841 29623 35503 20168 2014 21616
3230646,7308 33731 39928 44479 41065 13733 37417 47626 20323 32225 13629 21137 49610 37664 48857 39275 10082 47766 9058 32578 24184 43961
3230680,None
3230728,45500 23410 5077 14379 43483
3230858,None
3230859,10831 7079
3230923,13176 24838 21903 24964 47209 44683 30494
3230957,13176 21386 21903 28715 11352 34126 12667 4142 30639 22935 26209 18465 21137 41135 45504 21616
3231001,29509 44167 38200 24759
3231023,None
3231071,30776 13083 37838 13176 41665
3231101,8174 49235 24852 47626 37646 34969 47766 5077 41220 44359 28204 24184 22935 16797 4920 22888 14218 14992 25753 38689
3231114,14643 24852 27966 47766 3957 39475 42265 6571 45416 8324 19677 44632 42768
3231128,22124 19180 14778 5360 27548 24852 12144 39180 12384 17949 10761 27966 34262 42828 7963 36865 11130 12916 4957 4600 43122 47766 40396 43961
3231157,2694 44632
3231200,11067 32950 37067 47866 16650 21267 4920 26431 35306 9124 35163 20345 45633 31288 13431 13629 46802 21137 27966 47141 17652 24964 38255 30219 41950 13646 24810 39275 4942 19511 1377 37119 5959 38465 39732 2429 46049 28201 43961 21574 18418
3231202,31717 11520 14129 45445 13176 8736 23457 44144 1919 45007 1003 20887 28199 25890 27104 8518 46990 9839
3231209,9387 22006 31683 46820 31215 8193
3231218,8043 26209
3231377,11422 38003
3231429,14874 27966 13176 22035 21903 27521 432 17191 31040 39928 30489 21137 47209 12576 45747
3231456,37956 3485 25804 16797 38817 14576
3231555,49235 24852 40332 35221 47144
3231596,27845 49235 38739 16083 27104
3231622,17484 19311 17872 27104 4920 9137 24852 24489 23375 9020 33716 21137 11352 35628 21938 38293 5250 47209 39275 21903 48733 33352 35968
3231650,19906 47977 33827 22367 7781 5314
3231697,8571 6848 280 33768 35886 14233 21288 11885 21137 12341
3231862,33894 23909 11421 39649 6128 29848 15820 2435 9075 34217 21240 39947 9623 13040 33508 788 3274 47643 45613 3431 10957 3856 44714 48015
3231951,49075 24852 47766 10132 21903
3232089,34287 43027
3232134,3389 45185
3232144,26346 49235 47626 11361 1940
3232152,24852 11712 45007 34993 28204 42445 46969 1463
3232165,41408 21137 27966 42265 49621
3232172,41844
3232259,13176 5876 48162 48287 21267 42139 27845 27548 1158 3599 19125 14335 10685 40910 30639 19057 8277 44275 43406 46485 18382 37029 8421 26168 34584 47209 30494 31041 33527 30391 30489 43961
3232271,24852 39275 18071 31683 30169 28204 1203 4792
3232370,21288
3232411,None
3232503,24852 7301 13966 30353
3232561,12341 21288 37687 16283
3232577,42958 46755 8615 16830 27172
3232693,None
3232732,13176 20113 15063 14764 11224 38751 39739 21137 11417 41543
3232768,34262 13176 37646 42828 43295 41319 24489 28390 21903 28309 20995 37524 18200 10749 21137 47209 8518 19057 35221 28985
3232787,5860 49235 29176 35569
3232802,14141 24838 27966 13176
3232915,22124 24852 9741 8072 5077 4210
3232949,38689
3232954,37496 5450 17794 18382 35939 22935 4210
3232968,24852 38747 40727 714 13286 31808
3232999,31343 34668 5876 35108 5373 38383 1891 3952 28204 31720 27156
3233018,19660
3233121,24852 12508 40332 10673 27360 38739 31964
3233211,39408 11576 47626 13176 23909 38400 9387 22472 28993 33129 36397 22113 3265 10172 45619 43961 3896 33198 16168
3233289,13527 22754 4210
3233296,24094 47626 35921 28204 40236 16797 2078 10032
3233357,31717 4605 343 39928 27392 13629 27845 49075
3233393,13176 24838 47766 21903 22829 25138
3233477,21367 32548 45 42612 29623 47209 260 2078
3233483,31663 24852 43295 47325 43352 36865 21544 28465 13292 4462 47990 24799
3233503,40462 24852 47626 21405 10177 10108 9047 14266 35951 13984 14992 46667 34126 17568 47734 42421 17948 8518 19057 18105 35547
3233514,24852 32141 36099
3233557,2449 19660 19380 23423 27288 42500
3233579,27966 37646 34262 29544 37388 47029 48726 33120 28021 16797 23044 42557 32655 17579 44632 26604 13646
3233620,13176 7175 20114 40706 38456 27104 26209 18465 27845 46906 47626 39877 43352 21137 17600 27966 48775 34358 14992 2825 48745 47766 21903 29487 17758 24184 24830 15872
3233648,21903 40120
3233657,32605 7131 16486 3179 7901 47766 39046 6348 3873 31486 44632
3233687,24852 34358 24838 18465 21903 45007 9290 42265 42796 26209 5818 47209 46676
3233721,27344 24852 2398 5161 36014 18382 45535 35078 36011 46900 22935 18465 31015 25890 49075
3233746,45303 21903 44632 21616
3233757,44042 16170 24852 18814 49030 8572 33957 45961 24956 23351 5268 8072 39751 33651 14379 4605 43263 39993 4500 26572 30696 8154 27179 14680 29392 19145
3233771,8707 2629 18813 28577 19678 44292 14875 3800
3233986,38192 14491 4317 40706 9076 18465 24852 37845 9595 34134 44632 42719 35364 37646 49044 36070 16797 39977 47209 23102 26497 17316
3233989,24852 43210 32786 15712 3682 47766 21903 30489 5785
3233990,37158 19057 25330
3234103,24852 20171 28931 14882 39725 31509 32338 46023 13944
3234136,11520 10189 5451 24838 42342 4210
3234200,8174 13176 8736 39877 24838 21386 47766 21903 20082 19678 39928 35968 9839
3234205,48679 13176 47144 9387 47766 42265 9076 21137 25890
3234257,21903 45007 49232 22935 18531 47209 2078 48309
3234304,5456 17795 7969 6336 31927 10603 9038 27845 21137 8479 2825 21616
3234321,23601 18616 26209 18019 8193 20883 5128 13802 11427 25706 22935 27288 32478 48377 35752 27323 16797 4565 33161 42502 34047 40939 33973
3234366,24852 47626 47766 21903 36944 22888 39928
3234385,23909 3308 7969 47766 28204 16696 2229
3234403,196 44853
3234441,46533
3234480,24852
3234481,27344 13176 18027 22963 17568 46820 38557 27845 8518 17429 47626 13198 46676 39619 8174 31663 45066 32734 2091 39160 4799 29926 39097 32030 38739
3234487,24852 47626 37646 11712 8555 21903 30391 27521 6568 3952 30489 13646
3234512,2826 47626 20842 1634 45066 47766 21903 45007 29487 33672 38465 28842 39947 31040 18465 17706 46969 47759 28849
3234536,13176 39275 31651 21903 42447 21137 12341
3234556,16797 12341
3234639,12144 13176 45066 43802 27086 8912 12858 41220 24184 12341 25890
3234657,25890 29487 44632 28849 2091
3234667,27344 13541 19508 4781 21267 20738 31040 5450 42508 38772 17429 49131 24852 39922 37687 16262 30561 14947 16617 44632 33037 34969 42342 13517 7079 25133 13646 7156 49235 48925 28928 33000 35951 37119 30489 8467 23879
3234746,37927 5077 29368
3234938,None
3234956,1194 26309 32685
3234973,30639 5876 37067 19660
3235046,27966 13176 18095 5438 41665 47900 42900 37158 21137 47209
3235070,16797 4920 32655 13176
3235087,40939 44683
3235117,5392 21137 22035 27845
3235126,21137 10339 2748 19057 39275
3235138,20919 35914 45453 32303 28199 35921 32465 9076 21925 16797 17122 40310 14161 22667
3235229,5884 24852 9076 19348 19156
3235230,24852 48527
3235250,25659 11520 4605 17461 43295 28373 45066 8809 47766 14233 40396 10246 26209 21137 8518 35221
3235301,21137 40706 26940 38739 28985
3235320,11249
3235382,24852 27966 19174 6104 23025 9018 7781 27845 32030 21150 38141 10749
3235418,6585 13176 27030 41658 14947 28309
3235434,42828 45767 30024 21903 26620 44560 13740 45630 13779 18176 20169 44622 27845 1443 21137 47209 8518 28311 9839 9424
3235492,19128 24852 11367 40706 21903 3952 21137
3235514,32689 48762 6184 12341 21292 30827 19691
3235565,40939
3235599,4605 24852 27966 34358 47626 47144 17794 21903 16797 8277
3235642,30975 23909 19348 27090 4210
3235708,18610 16170 14852 21157 24097 41406 49655 40348 34112 2124 32740 35976 2934 10468 3358 25985 16020
3235780,10473
3235814,11712 15923 8781 2231 47766 5794 5247 6052 21137 1695
3235819,22963 41220
3235920,49520
3236005,None
3236013,5077 9076 26209 27845 33320 49683 8448 24852 34448 47626 35108 43352 12686 14651 47639 36406 29498 35522 37464 8277 37766 26165 16797 44170 4799 43961 21616
3236021,28918 31717 8174 46990 13176 11941 44683 2966 43465 43789 5428 27104 47209 19057
3236039,11777 19660 43295 26604
3236107,None
3236116,39408 19660 42447 38768
3236136,4724 17207 13575 37687 35561 42475 43352 21288 26900 31846 907 16797 21137 44683 19691
3236209,23204
3236306,17131 27344 27966 13176 29447 22963 44414 22825 17284 30489 43086 17949 19057 2078 5415
3236307,24852 47766 26209
3236339,21137 24838
3236417,27671 7985 13176
3236428,39275 5212 6508 8277 43961 38777 24954
3236435,26348 13424 6184
3236465,44460
3236486,19348 20114 40706 26209 39928 8518 42701 35221 35547 24852 47626 19660 47912 45007 24964 18531 4605 34466 10804 47766 3376 40604 30489
3236558,24852 47626 8153 20114 28842 32655
3236642,32579 31461 27086 14947 47020 14199 42972 31883 44632 47677
3236671,22624 37067 5077 26209 26172 36214 14862 36956 20463 287 26510 40028 14796 10527 29553 4163 29603 34208 24184 46654 24830 36988 43961 44666
3236722,6342 28553 38412 22870 45007 6656 46979 27730 43789 1203 34243 30489 47209 5353 31444
3236724,37776 43693 24852 13249
3236791,30450 48142 43739 8859
3236867,45489 42147 30387 27062 25804
3236868,18362 24852 42828 3020 29447 21903 28199 25146 4920 47209 44632 18523
3236880,43352 12899 39275 33768 37687
3236895,5785 21137 30233 44632
3236967,28071 5450 5876 32864 30391 44910 34243
3236970,4605 4562 11712 5876 34969 24964 35939 27104 8518
3237008,8580 7606 21386 45437 38840 11492 15483 33045
3237077,24852 43556 9810 23288 15424 30849 28630 14952 35761 49326 28515 21137 47209
3237123,13176 27325 26209 36929 19057 5785
3237258,24852 31486 24010
3237267,14233
3237269,4724 42265 1729 26900
3237277,24852 1158 37067 11925 18523 40571 40826 4920 42265 19154 33787 24184 5450 30489 21137 43086 4799 33754 4957
3237318,27554 13176 1694 4274 41261 30233 13113 40709 14409 28058 7963 4642 20943 24841 36011 34197 9881 24521 48857 42680 14126 31678
3237366,28842 42585 24184
3237373,117 13176 22035 7948 20995 6347 36939 7010 19057
3237378,38241 36011
3237392,43961 21267 8467 15592
3237413,5134
3237426,43504 22309
3237519,None
3237637,30630 9245 43772 43394 2611 7922 11352
3237681,196
3237717,29675 47626 21903 21616
3237780,13176 39275 18689 30391 16759 22829 46979 21194 18234 21137 47209 8277
3237896,24852 13166
3237902,11520 24320 13176 14183 47766 36865 14947 30563 35939 30489 22115 44632 5785
3237907,24852 20463 47877 41290 27652
3237925,34126 28990
3238140,13176 35914 40571 31040 6489 10991 17224 5322 18523 33647 25837 19057 6069 44375 6348 2825 4957 49235 33682 7480 9703 46049 4332 33754 7412
3238216,49235 24852 47626
3238220,35168 21903 26431
3238301,20583 24852 6297 13996 25466
3238311,16953 33495 12087 47890 12218 28509 4210 44799 21333 47366
3238410,25301 6519
3238435,3599 13176 23029 3480 28934 40724 19304 44533 19678 23165 36011 30233 29820 39561 41950
3238559,4605 11097 37276 46979 26165 24184 49211 44632 15698 30658 39322
3238589,24852 37646 37792 38164 14778 14761 7480
3238643,33081
3238662,1485 33317 46410 43693 6265 3990 5077
3238673,49235 39475 27845
3238787,22227 4472 45445 5161 18465
3238788,28204 13176
3238839,31717 27344 11520 13176 5876 22963 7554 36724 24333 21616 27872 45007 11115 26604 21872 23029 29145 38311 2552 21903 40310 2078 14452
3238887,31717 36550 19439 13176 24160 20149 38739
3238903,1057 13176 19548 15984 21903 11140 35486 38312 46969 43961 29820
3238917,3957 21903 8518 19348 9020
3238931,2481 5077 41602 33129 7419
3238937,14999 45279 13176 12440 29640 43961 47366
3239036,40396 24852 28849 18465
3239081,28934 24852 17021 38689 26201
3239230,40939 11885
3239240,43352 21903 7862 30450 10441 12341 44683 33147
3239265,45158 13834 45698 25825 24680 30353
3239280,26209 34216 42265 32701 10121 5746 30489 31338 47209 23047 33198
3239291,22124 8174 16560 13176 1202 46505 26105 45200 47766 45007 42768 49583 46313 25837 16254 44257 25890 44683 9839 24954
3239304,24852 26351 33787 40571 4317
3239332,20915 24852 15925 2469 43772 48348 10637 4778 24425 4846 35413 3914 21517 6470 28498
3239390,1700 40706 21903 43821 14870 33120 36332 20039 2228 11513 2825
3239420,7862
3239424,49235 24852 6774 47258 24184 21137
3239571,11821
3239578,15134 44632 32851
3239611,22124 5322 24852 9387 41787 10912 27845 30489 18523 31015
3239627,16825 5258 17421 7452
3239684,31717 48679 13176 11576 20760 39578 7781 49683 18175 35948 29594 34134 12099 10749 44632 5456 5115 19261 23025 24841 49044 34243 39977 47209 49235 3020 38985 43504 39475 17316
3239743,None
3239771,9808 47209 27845
3239782,45036 25466
3239968,46175 24852 22035 35108 45066 26714 36865 34430 26209 11087
3240011,8736 34688 6287 25435 12846 28576 20995 18606 46654 24195 8193 15351
3240018,23288
3240102,1 6184
3240122,4605 11520 24852 40174 33000 45066 47766 21903 7806 7324 27695 4920 5393 9839 21616
3240183,45445 6606 39877 28458 14233 39683 23047
3240187,24852 21903
3240196,2780 26047
3240197,4210
3240263,1661 35579 33026 11073 15175 29509 11121 36186 2977 18321 4986 43631 277 13129 32271 24959 30659 17878 39581 33301 12481 44245
3240303,25762 11576 40706 32263 30233 36606 24852 37687 13829 1323 21137 37646 10798 13517 47209 10070 32442 14467 30391 29487 19702 38827
3240305,24852 39275 26369 21903 5959 22159 27730 36389 31040 33198 28985
3240316,46906 4920 27845
3240329,8571 8048
3240363,13176 13198 33527 16995 6555 26714 17652 34217 28204 21603 22474 6631 37464
3240410,17795 24852 21903 26351 26209 4920 45948
3240413,5479
3240423,24964
3240485,None
3240540,8424 17341 19348 26571 40706 5025 22117 4920 47626 40338 46979 32842 4374 3434 4683 30108 12706 49381 19505 35736 4605 46842 48205 6046
3240628,19660 25850 6948 11153 22008 14678 18441 26168 26032 35687 41570 48848 49075
3240701,8174 24852 23794 31893 17949 38689 8277
3240779,13176
3241020,21709
3241084,37528 28842 45 33780
3241199,47977
3241206,47516 3732 41488 264
3241243,40706 31683 33846 5699 49416 21267 28782 14150 32429 49667 260 45282 41787 11865 24195 8174 37103 45066 23622 9444 1618 28204 35503 9881 45613 45957 932 39275 49518
3241282,4605 24852 47766 21903 1511 16797 25890
3241295,42585 7963 27344 18765
3241297,48812 5258
3241368,32689 12962 5876 37067 40571 31720 27454 5450 4367 20574 21137 44632 9808 16185 44548 27247 23029 33000 24838 26620 12770 21616
3241435,13176 21927 8204 21288 33827 2855 43409 30850 48370 44683 38672 47457 25783 46979 21019 33452 2390 34234 27966 34969 42121 16415 6475 5636 38693 5244 4138 45698 33065
3241477,31717 48679 13176 5876 40706 27521 36724 27104 26209 27845 8518 39877 45570 21137 9839 41177 47209 49235 39558 39275 7673 21903
3241510,18140 1468 21903 43210 28849
3241550,31717 24852 24489 21560 41220 26209 17316
3241622,39013 20114 40054 34458 26209 49175 37687 4367 43352 9270 21019 16185 13870 10603 18382 44910 27156 44596 26604 38988 13380 11090 48109
3241661,48205 6141 2962 14184 29615 45190
3241746,21497 39180 47792 38127 49192 16254 46906 39160 2014
3241758,13176 29993 47144 44008 24518 30489 2078 8277
3241889,4605 24852 27966 15290 4367 16797 2295 14992 16858 29018
